hex_id,h3_resolution,source_h3_resolution,source_child_hex_count,wind_eligible,solar_eligible,wind_hard_stop,solar_hard_stop,wind_establishment_placement_score,solar_establishment_placement_score,wind_hard_stop_reasons,solar_hard_stop_reasons,wind_exclusion_reason,solar_exclusion_reason,grid_component,road_component,wind_settlement_component,solar_settlement_component,protected_component,culture_component,coastal_component,aviation_component,military_component,grid_distance_m,road_distance_m,settlement_distance_m,protected_distance_m,culture_distance_m,coastal_hard_distance_m,coastal_zone_distance_m,aviation_bird_distance_m,military_distance_m
891f2a666cfffff,9,10,7,False,False,True,True,60.04,56.21,buildings_low;built_low_selection,buildings_low;built_low_selection,buildings_low;built_low_selection,buildings_low;built_low_selection,1.0,0.22,0.0,0.0,0.6468,0.3266,1.0,1.0,1.0,651.9,33.0,75.0,646.8,293.9,4238.8,1570.3,3258.1,13059.2
891f2a666d3ffff,9,10,7,False,False,True,True,73.59,73.3,buildings_low,buildings_low,buildings_low,buildings_low,1.0,1.0,0.0,0.0,0.8554,0.2377,1.0,1.0,1.0,194.4,154.3,163.7,855.4,213.9,4097.0,1425.1,3337.2,12897.4
891f2a666d7ffff,9,10,7,False,False,True,True,68.63,67.38,buildings_low,buildings_low,buildings_low,buildings_low,1.0,0.9273,0.0,0.0,0.522,0.4119,1.0,1.0,1.0,517.2,139.1,90.7,522.0,370.7,3845.5,1175.6,3600.5,13222.2
891f2a666dbffff,9,10,7,False,False,True,True,76.03,76.03,buildings_low,buildings_low,buildings_low,buildings_low,1.0,1.0,0.0,0.0,1.0,0.2534,1.0,1.0,1.0,100.4,183.4,0.0,1097.7,228.1,4406.5,1735.3,3030.2,12648.8
891f2a66803ffff,9,10,7,False,False,True,True,41.18,37.09,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,1.0,0.2273,0.0,0.0,0.0,0.0,0.0,1.0,1.0,512.0,34.1,37.3,0.0,0.0,0.0,0.0,10258.1,16061.5
891f2a66807ffff,9,10,5,False,False,True,True,52.0,51.0,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,846.6,168.2,131.6,56.5,53.7,64.1,59.6,10576.8,16270.0
891f2a6680bffff,9,10,7,False,False,True,True,52.0,51.0,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,355.2,280.1,129.7,0.0,0.0,14.7,0.0,9997.6,15742.6
891f2a6680fffff,9,10,7,False,False,True,True,51.65,50.54,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,1.0,0.9747,0.0,0.0,0.0,0.0,0.0,1.0,1.0,676.2,146.2,62.3,154.3,0.0,0.0,0.0,10317.2,15951.4
891f2a66813ffff,9,10,6,False,False,True,True,51.75,50.68,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,1.0,0.982,0.0,0.0,0.0,0.0,0.0,1.0,1.0,503.5,147.3,150.8,0.0,0.0,8.2,0.0,10203.0,16176.6
891f2a6681bffff,9,10,7,False,False,True,True,52.0,51.0,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,193.3,169.0,80.0,178.5,0.0,0.0,0.0,9940.2,15857.5
891f2a66823ffff,9,10,6,False,False,True,True,50.07,48.93,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,0.931,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1344.9,150.5,87.1,0.0,100.6,0.0,3.3,10957.8,16382.1
891f2a66827ffff,9,10,2,False,False,True,True,51.23,53.44,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,0.9078,1.0,0.0,0.1889,0.0,0.2261,0.0,1.0,1.0,1460.8,319.1,203.9,138.4,203.5,138.4,138.4,11279.0,16603.6
891f2a6682bffff,9,10,7,False,False,True,True,47.25,44.54,buildings_low;built_low_selection;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;strand_protection;valuable_cultural_environment,0.9546,0.4727,0.0,0.0,0.2443,0.0,0.0,1.0,1.0,1227.2,70.9,105.0,244.3,172.8,0.0,0.0,10701.5,16064.4
891f2a6682fffff,9,10,7,False,False,True,True,36.16,31.04,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,0.9338,0.0013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1331.2,0.2,0.0,35.8,0.0,54.7,0.0,11023.5,16286.4
891f2a66833ffff,9,10,2,False,False,True,True,53.79,57.88,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,0.9633,1.0,0.0,0.2676,0.1759,0.0,0.0,1.0,1.0,1183.7,321.2,247.2,175.9,174.1,137.8,137.8,10896.0,16482.8
891f2a6683bffff,9,10,7,False,False,True,True,38.64,33.83,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;strand_protection;valuable_cultural_environment,0.9982,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1009.0,7.4,20.2,44.3,22.3,0.0,0.0,10637.3,16164.6
891f2a66843ffff,9,10,7,False,False,True,True,52.0,51.0,buildings_low;cultural_conservation_values;cultural_preservation;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;natura_habitat_areas;protected_areas;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,465.2,465.5,55.4,24.7,0.0,546.7,0.0,9418.8,15219.4
891f2a66847ffff,9,10,7,False,False,True,True,52.0,56.42,natura_habitat_areas;protected_areas;valuable_cultural_environment,natura_habitat_areas;protected_areas;valuable_cultural_environment,natura_habitat_areas;protected_areas;valuable_cultural_environment,natura_habitat_areas;protected_areas;valuable_cultural_environment,1.0,1.0,0.0,0.3013,0.0,0.0,0.0,1.0,1.0,440.5,421.7,265.7,30.2,11.1,326.2,0.0,9738.6,15423.8
891f2a6684bffff,9,10,7,False,False,True,True,52.0,51.0,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,782.1,361.9,75.1,75.8,0.0,859.6,0.0,9160.3,14900.3
891f2a6684fffff,9,10,7,False,False,True,True,52.0,51.0,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,682.4,370.6,119.8,168.8,130.3,644.0,0.0,9481.1,15104.9
891f2a66853ffff,9,10,7,False,False,True,True,56.85,56.46,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.3031,0.0,0.0,1.0,1.0,391.9,192.6,81.3,303.1,0.0,479.7,0.0,9360.3,15339.0
891f2a66857ffff,9,10,7,False,False,True,True,52.0,53.52,natura_habitat_areas;protected_areas;valuable_cultural_environment,natura_habitat_areas;protected_areas;valuable_cultural_environment,natura_habitat_areas;protected_areas;valuable_cultural_environment,natura_habitat_areas;protected_areas;valuable_cultural_environment,1.0,1.0,0.0,0.1398,0.0,0.0,0.0,1.0,1.0,158.0,478.7,176.9,137.0,0.0,240.0,0.0,9678.7,15538.4
891f2a6685bffff,9,10,7,False,False,True,True,56.12,55.64,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.2577,0.0,0.0,1.0,1.0,684.5,179.2,121.2,257.7,0.0,798.8,0.0,9099.3,15019.8
891f2a66863ffff,9,10,7,False,False,True,True,57.09,55.54,buildings_low,buildings_low,buildings_low,buildings_low,1.0,0.6267,0.0,0.0,0.4743,0.3404,0.0,1.0,1.0,929.2,94.0,118.6,474.3,306.4,426.4,0.0,10124.4,15528.3
891f2a66867ffff,9,10,7,False,False,True,True,52.52,49.62,buildings_low,buildings_low,buildings_low,buildings_low,0.9628,0.2707,0.0,0.0,0.5469,0.3774,0.0,1.0,1.0,1186.2,40.6,133.7,546.9,339.7,266.1,0.0,10446.7,15746.7
891f2a6686bffff,9,10,7,True,True,False,False,65.26,69.23,,,,,0.991,1.0,0.0,0.2058,0.6387,0.412,0.0,1.0,1.0,1044.8,168.1,213.2,638.7,370.8,733.0,0.0,9870.3,15210.2
891f2a6686fffff,9,10,7,False,False,True,True,67.24,67.7,buildings_low,buildings_low,buildings_low,buildings_low,0.9541,1.0,0.0,0.0,0.7792,0.5068,0.0,1.0,1.0,1229.5,209.5,60.5,779.2,456.1,583.7,0.0,10193.5,15429.1
891f2a66873ffff,9,10,7,False,False,True,True,54.73,54.08,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.1709,0.0,0.0,1.0,1.0,633.7,176.4,76.4,170.9,132.2,208.2,0.0,10059.0,15632.9
891f2a66877ffff,9,10,7,False,False,True,True,57.1,56.74,buildings_low;strand_protection;valuable_cultural_environment,buildings_low;strand_protection;valuable_cultural_environment,buildings_low;strand_protection;valuable_cultural_environment,buildings_low;strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.3189,0.0,0.0,1.0,1.0,915.9,224.1,25.7,318.9,36.6,118.4,0.0,10380.1,15846.5
891f2a6687bffff,9,10,7,True,True,False,False,59.17,65.54,,,,,1.0,0.842,0.0686,0.4758,0.3344,0.3496,0.0,1.0,1.0,741.4,126.3,361.7,334.4,314.6,506.2,0.0,9802.5,15314.3
891f2a6688bffff,9,10,2,False,False,True,True,52.0,55.74,natura_habitat_areas;strand_protection;valuable_cultural_environment,natura_habitat_areas;strand_protection;valuable_cultural_environment,natura_habitat_areas;strand_protection;valuable_cultural_environment,natura_habitat_areas;strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.2633,0.0,0.0,0.0,1.0,1.0,656.8,258.6,244.8,120.7,119.4,118.6,121.1,10151.7,16296.6
891f2a668c3ffff,9,10,7,False,False,True,True,44.23,41.02,buildings_low;built_low_selection;protected_areas;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;valuable_cultural_environment,buildings_low;built_low_selection;protected_areas;valuable_cultural_environment,1.0,0.4453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,496.2,66.8,26.7,91.4,0.0,252.0,0.0,9570.7,15783.0
891f2a668c7ffff,9,10,7,False,False,True,True,43.39,39.92,buildings_low;built_low_selection;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,1.0,0.3847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,367.4,57.7,15.3,15.9,0.0,0.0,0.0,9886.5,15977.4
891f2a668cbffff,9,10,7,False,False,True,True,51.37,49.25,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,buildings_low;valuable_cultural_environment,1.0,0.536,0.0,0.0,0.3666,0.0,0.0,1.0,1.0,526.5,80.4,2.6,366.6,0.0,412.4,0.0,9305.9,15463.8
891f2a668cfffff,9,10,7,False,False,True,True,55.15,54.55,buildings_low;strand_protection;valuable_cultural_environment,buildings_low;strand_protection;valuable_cultural_environment,buildings_low;strand_protection;valuable_cultural_environment,buildings_low;strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.0,0.1971,0.0,0.0,1.0,1.0,205.9,206.3,27.9,197.1,0.0,160.5,0.0,9622.7,15658.2
891f2a668d3ffff,9,10,7,False,False,True,True,43.33,39.85,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,1.0,0.3807,0.0,0.0,0.0,0.0,0.0,1.0,1.0,797.8,57.1,0.0,93.3,0.0,64.5,0.0,9522.8,15912.6
891f2a668d7ffff,9,10,7,False,False,True,True,48.23,46.15,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;natura_habitat_areas;strand_protection;valuable_cultural_environment,1.0,0.7307,0.0,0.0,0.0,0.0,0.0,1.0,1.0,647.3,109.6,13.1,0.0,0.0,0.0,0.0,9836.9,16102.2
891f2a668dbffff,9,10,7,False,False,True,True,58.6,61.39,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,strand_protection;valuable_cultural_environment,1.0,1.0,0.0,0.1647,0.4124,0.0,0.0,1.0,1.0,766.3,352.7,190.6,412.4,26.7,163.8,0.0,9255.6,15593.5
891f2a66943ffff,9,10,3,False,False,True,True,53.96,58.15,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,0.9868,1.0,0.0,0.2898,0.0,0.2909,0.0,1.0,1.0,1065.8,259.4,259.4,99.4,261.8,99.4,95.3,11668.8,16742.3
891f2a6694bffff,9,10,7,False,False,True,True,39.05,34.34,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,1.0,0.0747,0.0,0.0,0.0,0.0,0.0,1.0,1.0,854.9,11.2,0.0,56.2,0.0,56.2,0.0,11416.5,16426.5
891f2a6694fffff,9,10,3,False,False,True,True,53.78,56.06,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,1.0,1.0,0.0,0.182,0.0,0.2228,0.0,1.0,1.0,796.2,266.9,200.1,136.3,200.5,136.3,105.6,11740.6,16660.7
891f2a6695bffff,9,10,6,False,False,True,True,46.71,44.39,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;built_low_selection;cultural_conservation_values;cultural_preservation;protected_areas;strand_protection;valuable_cultural_environment,0.9686,0.6853,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1157.2,102.8,81.1,0.0,98.7,140.4,0.0,11345.9,16512.5
891f2a66963ffff,9,10,3,False,False,True,True,56.5,62.24,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,0.9874,1.0,0.0199,0.3962,0.0,0.5612,0.0,1.0,1.0,1062.9,398.7,317.9,70.7,505.1,76.7,73.6,12390.0,17139.7
891f2a66967ffff,9,10,2,False,False,True,True,57.78,64.9,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,0.9683,1.0,0.1434,0.5984,0.0,0.5107,0.0,1.0,1.0,1158.5,512.5,429.1,145.0,459.6,143.2,135.9,12715.4,17384.2
891f2a6696bffff,9,10,7,False,False,True,True,50.41,48.06,buildings_low;built_low_selection;nature_area_forest;protected_areas;strand_protection,buildings_low;built_low_selection;nature_area_forest;protected_areas;strand_protection,buildings_low;built_low_selection;nature_area_forest;protected_areas;strand_protection,buildings_low;built_low_selection;nature_area_forest;protected_areas;strand_protection,1.0,0.6633,0.0,0.0,0.0,0.39,0.0,1.0,1.0,746.8,99.5,98.2,0.0,351.0,0.0,0.0,12141.7,16826.4
